75000
10.5 , 14, 7413
1.5 , 14, 23003
9.75 , 14, 22937
12 , 14, 27875
2499.5 , 14, 14
1.5 , 15, 7546
8 , 15, 12864
7.25 , 15, 12508
2440.75 , 15, 15
0.75 , 16, 12657
3.75 , 16, 15682
2 , 16, 30516
1.5 , 16, 1413
5.75 , 16, 11838
7.25 , 16, 25636
8 , 16, 12335
8.75 , 16, 987
2461.75 , 16, 16
1.25 , 17, 8901
2425.25 , 17, 17
3 , 18, 1655
3 , 18, 30032
11 , 18, 3560
7.75 , 18, 21094
1.75 , 18, 23448
2.75 , 18, 22999
10 , 18, 31227
11.25 , 18, 14051
2474.5 , 18, 18
2.75 , 19, 9320
6.25 , 19, 26283
3.75 , 19, 24871
3 , 19, 17126
3 , 19, 459
2442.75 , 19, 19
7 , 20, 9429
4 , 20, 32193
11 , 20, 13433
6.75 , 20, 23338
4 , 20, 14339
1.75 , 20, 6630
2 , 20, 30604
2460.5 , 20, 20
12.25 , 21, 21745
2.75 , 21, 2310
1 , 21, 3571
3 , 21, 6259
4.75 , 21, 22290
6.5 , 21, 85
6.5 , 21, 20235
9.5 , 21, 18021
8 , 21, 9089
2.75 , 21, 20615
8.5 , 21, 3477
11.25 , 21, 26110
2500.75 , 21, 21
6.25 , 22, 31926
7.75 , 22, 20700
3.5 , 22, 25530
0.25 , 22, 13245
8.75 , 22, 23598
3 , 22, 26549
2453.5 , 22, 22
7.75 , 23, 5099
10.5 , 23, 30343
2442.25 , 23, 23
3.25 , 24, 14570
5 , 24, 1304
4.75 , 24, 22362
2437 , 24, 24
11.5 , 25, 16931
10.75 , 25, 24047
2.5 , 25, 11565
7.5 , 25, 15484
1 , 25, 18876
11 , 25, 20676
2468.25 , 25, 25
7 , 26, 4804
8.5 , 26, 5518
2439.5 , 26, 26
11 , 27, 16994
12.25 , 27, 18423
2447.25 , 27, 27
10 , 28, 16844
9 , 28, 30476
3.75 , 28, 21897
12.25 , 28, 12696
6.75 , 28, 23005
1.75 , 28, 17979
2.25 , 28, 9096
2469.75 , 28, 28
7.5 , 29, 18876
3 , 29, 22704
2.75 , 29, 22432
10 , 29, 22043
11 , 29, 16636
1.75 , 29, 29857
7.5 , 29, 7559
12 , 29, 17121
3.75 , 29, 29427
8 , 29, 1844
2491.25 , 29, 29
5.25 , 30, 26238
6.75 , 30, 7647
5.5 , 30, 11460
6.75 , 30, 1933
2448.25 , 30, 30
10.75 , 31, 11223
2.5 , 31, 15356
0.75 , 31, 913
9.5 , 31, 5366
9 , 31, 28713
9 , 31, 25987
5 , 31, 15109
11.25 , 31, 21094
6.75 , 31, 1138
6 , 31, 15307
1.25 , 31, 19411
2495.75 , 31, 31
10 , 32, 21864
8.5 , 32, 7155
3 , 32, 6677
8.25 , 32, 15118
2453.75 , 32, 32
4.25 , 33, 23637
11.25 , 33, 16615
1 , 33, 11286
12 , 33, 18408
5.5 , 33, 23359
5.25 , 33, 13916
1.5 , 33, 12424
2464.75 , 33, 33
11.75 , 34, 10206
10.5 , 34, 15502
12 , 34, 2833
1.25 , 34, 1319
8.5 , 34, 18322
12.25 , 34, 31474
8.5 , 34, 43
5.25 , 34, 27955
12 , 34, 17738
8.75 , 34, 28638
5.5 , 34, 19377
2520.25 , 34, 34
3.5 , 35, 26610
0.5 , 35, 31598
0.5 , 35, 12808
4 , 35, 27406
9 , 35, 5932
8 , 35, 6926
2.5 , 35, 1003
1.75 , 35, 1426
2453.75 , 35, 35
2 , 36, 13741
5.75 , 36, 22105
6.75 , 36, 21062
5.75 , 36, 24305
5.75 , 36, 16904
2450 , 36, 36
0.25 , 37, 5909
2 , 37, 22978
4.25 , 37, 24526
2430.5 , 37, 37
4.5 , 38, 23921
2.75 , 38, 20911
5.75 , 38, 2561
3.75 , 38, 26778
2440.75 , 38, 38
8.75 , 39, 29139
4.5 , 39, 527
9.75 , 39, 22414
0.25 , 39, 14344
10 , 39, 30737
1 , 39, 6793
1.75 , 39, 12460
10.5 , 39, 10105
7.25 , 39, 21903
9.5 , 39, 29872
0.5 , 39, 19586
8.25 , 39, 16465
2496 , 39, 39
10 , 40, 16343
2.5 , 40, 23386
0.5 , 40, 32157
4.5 , 40, 8825
4 , 40, 22295
10.25 , 40, 31010
12.25 , 40, 5229
5.75 , 40, 31454
7.25 , 40, 20640
3 , 40, 22246
2484 , 40, 40
0.5 , 41, 20931
5.25 , 41, 2544
7.5 , 41, 12649
5.25 , 41, 27209
6.5 , 41, 26970
9 , 41, 14884
12 , 41, 6282
9.75 , 41, 13362
3 , 41, 5195
2.25 , 41, 18034
10.75 , 41, 6593
2495.75 , 41, 41
1 , 42, 28491
2425 , 42, 42
7.5 , 43, 13206
7.5 , 43, 28888
11.5 , 43, 10224
9.5 , 43, 20099
2 , 43, 672
0.25 , 43, 18645
5.75 , 43, 3997
3 , 43, 19340
4.75 , 43, 22960
2475.75 , 43, 43
12.25 , 44, 494
11 , 44, 368
3 , 44, 1374
9 , 44, 113
4 , 44, 23085
12 , 44, 11449
10.25 , 44, 11954
2.5 , 44, 4211
9 , 44, 4253
6.25 , 44, 27112
2503.25 , 44, 44
1.25 , 45, 3208
11 , 45, 26538
12.25 , 45, 9386
5 , 45, 19421
9 , 45, 9044
9.75 , 45, 27905
4.5 , 45, 19724
0.25 , 45, 4263
4 , 45, 21606
12.25 , 45, 20124
12.25 , 45, 25924
2505.5 , 45, 45
2.25 , 46, 13434
10.5 , 46, 4508
10.75 , 46, 14469
4.5 , 46, 31612
9.75 , 46, 21459
1.5 , 46, 24651
6.75 , 46, 1968
10.25 , 46, 26961
9.5 , 46, 21056
10.5 , 46, 25978
10 , 46, 22118
12 , 46, 20566
2522.25 , 46, 46
2 , 47, 15077
9.5 , 47, 19045
8.25 , 47, 1221
5.5 , 47, 26258
0.75 , 47, 28921
0.25 , 47, 28925
7.5 , 47, 4414
0.5 , 47, 4861
3.25 , 47, 12358
2.75 , 47, 30822
6.75 , 47, 16662
2.5 , 47, 23047
2473.5 , 47, 47
6 , 48, 23981
10.25 , 48, 4471
9.75 , 48, 6374
2450 , 48, 48
8.75 , 49, 6674
4.5 , 49, 10143
12 , 49, 9022
0.75 , 49, 9499
2 , 49, 6131
2.25 , 49, 30373
5 , 49, 16250
4.5 , 49, 4726
1 , 49, 23412
4.75 , 49, 11737
8.5 , 49, 26399
2478 , 49, 49
4.5 , 50, 5773
6.25 , 50, 23509
11.5 , 50, 15211
11.25 , 50, 7893
0.5 , 50, 10312
9.25 , 50, 31814
10.75 , 50, 31005
2478 , 50, 50
6 , 51, 21369
9.75 , 51, 2150
2439.75 , 51, 51
4.25 , 52, 22639
0.75 , 52, 23751
3 , 52, 3739
2432 , 52, 52
5.5 , 53, 6645
2.25 , 53, 24808
6.75 , 53, 30932
6.75 , 53, 31486
8.75 , 53, 2781
2454 , 53, 53
1.5 , 54, 18369
1.5 , 54, 19651
2427 , 54, 54
3.75 , 55, 14619
9.5 , 55, 19542
1.5 , 55, 15612
6.5 , 55, 26023
10.75 , 55, 927
6.25 , 55, 23405
4.25 , 55, 31502
7.75 , 55, 20135
11.5 , 55, 9192
8 , 55, 22915
8 , 55, 9058
3.25 , 55, 316
2505 , 55, 55
3.5 , 56, 16824
0.5 , 56, 7150
5.75 , 56, 1789
2.75 , 56, 16338
2436.5 , 56, 56
9.75 , 57, 8406
11.25 , 57, 5691
10.25 , 57, 14213
7.5 , 57, 4151
1.5 , 57, 7929
8.25 , 57, 18137
3.75 , 57, 2957
3.75 , 57, 30954
10.25 , 57, 22248
5.25 , 57, 5865
2.5 , 57, 3105
8.5 , 57, 20560
2506.5 , 57, 57
12 , 58, 32551
11 , 58, 1561
10.75 , 58, 29537
7.75 , 58, 18049
8 , 58, 5521
1.25 , 58, 13836
3.5 , 58, 19710
6.25 , 58, 2505
11.5 , 58, 10194
7.5 , 58, 30423
3.75 , 58, 26305
2507.25 , 58, 58
9.25 , 59, 15144
6.75 , 59, 27627
9.25 , 59, 9093
9.75 , 59, 4356
1.5 , 59, 13010
9.25 , 59, 10418
3.75 , 59, 20116
2473.5 , 59, 59
4.25 , 60, 12086
11 , 60, 5296
10.75 , 60, 28239
2450 , 60, 60
9.5 , 61, 15989
0.25 , 61, 6235
0.75 , 61, 13533
5.75 , 61, 7872
12.25 , 61, 14864
1 , 61, 18314
1.25 , 61, 19498
7.25 , 61, 18006
2462 , 61, 61
3 , 62, 9534
3.75 , 62, 23662
2430.75 , 62, 62
2.5 , 63, 31899
9 , 63, 17461
4 , 63, 27982
11 , 63, 27590
7.25 , 63, 9704
2.25 , 63, 17112
10 , 63, 17793
10.5 , 63, 8165
2480.5 , 63, 63
12 , 64, 2556
11.5 , 64, 139
4.5 , 64, 13197
4.5 , 64, 10546
7.75 , 64, 16761
4.75 , 64, 26607
2469 , 64, 64
5.5 , 65, 27677
8.75 , 65, 32424
2438.25 , 65, 65
0.5 , 66, 50
9.25 , 66, 30841
1 , 66, 32591
11.75 , 66, 10290
5.25 , 66, 3772
12.25 , 66, 31846
3.25 , 66, 25857
6.25 , 66, 21922
10.25 , 66, 13395
6 , 66, 10860
2489.75 , 66, 66
4.25 , 67, 30349
2.75 , 67, 2959
1.5 , 67, 19437
1.25 , 67, 28013
0.25 , 67, 12047
3 , 67, 7061
2437 , 67, 67
9.75 , 68, 9500
1 , 68, 2712
9 , 68, 15935
11.5 , 68, 31769
3 , 68, 31320
11 , 68, 10532
11.75 , 68, 26101
7.5 , 68, 26305
3.75 , 68, 894
6.5 , 68, 30920
3 , 68, 21679
2501.75 , 68, 68
10.5 , 69, 1782
8.25 , 69, 6219
3.25 , 69, 26689
4.75 , 69, 4111
4.75 , 69, 14441
11.75 , 69, 25317
9 , 69, 27600
10 , 69, 28507
7.75 , 69, 21899
4 , 69, 8787
2.25 , 69, 21433
2500.25 , 69, 69
4.5 , 70, 9724
11.75 , 70, 5651
0.25 , 70, 32001
3.75 , 70, 12997
5.25 , 70, 24064
5.5 , 70, 32125
2455 , 70, 70
10.25 , 71, 25405
3.75 , 71, 21697
8.25 , 71, 25240
2446.25 , 71, 71
5.25 , 72, 22917
9.25 , 72, 444
1 , 72, 17661
0.25 , 72, 23194
2.75 , 72, 20656
8.75 , 72, 17430
7.75 , 72, 25806
7 , 72, 4863
2466 , 72, 72
7.75 , 73, 195
7.75 , 73, 26437
2.75 , 73, 4620
5.75 , 73, 22886
1.75 , 73, 11593
8.75 , 73, 7210
2.25 , 73, 23956
11.25 , 73, 26256
8 , 73, 32274
7.75 , 73, 14856
8.75 , 73, 20935
3.5 , 73, 22754
2500 , 73, 73
4.5 , 74, 19887
12 , 74, 263
6.75 , 74, 18698
2447.25 , 74, 74
2 , 75, 16103
9.25 , 75, 2039
0.75 , 75, 27826
1.5 , 75, 21572
2437.5 , 75, 75
2 , 76, 12747
1.25 , 76, 6277
0.25 , 76, 5754
9 , 76, 12643
3.75 , 76, 32737
2440.25 , 76, 76
8.75 , 77, 26935
3.5 , 77, 10289
9.5 , 77, 20952
11.75 , 77, 1568
2457.5 , 77, 77
12 , 78, 10915
1.75 , 78, 29039
0.25 , 78, 24474
2.75 , 78, 20696
1.5 , 78, 7089
2442.25 , 78, 78
11.25 , 79, 15126
7.75 , 79, 30230
6.25 , 79, 1367
2449.25 , 79, 79
9.5 , 80, 2452
9 , 80, 726
8.25 , 80, 13937
8.25 , 80, 31081
3.75 , 80, 3490
2.75 , 80, 20977
7 , 80, 15268
4.75 , 80, 9205
10.75 , 80, 21091
9.75 , 80, 13075
6.5 , 80, 24847
2504.25 , 80, 80
12.25 , 81, 11157
7.5 , 81, 14044
2443.75 , 81, 81
3.5 , 82, 7155
7.75 , 82, 18599
7.75 , 82, 10136
5.5 , 82, 6621
11.5 , 82, 22249
4 , 82, 11417
6.25 , 82, 10372
0.25 , 82, 15628
6.75 , 82, 18373
1.25 , 82, 19490
5 , 82, 3215
8.75 , 82, 15714
2492.25 , 82, 82
1 , 83, 10313
5.5 , 83, 3095
2 , 83, 9254
4 , 83, 23469
10.25 , 83, 5290
12 , 83, 26461
6 , 83, 9834
2464.75 , 83, 83
2.75 , 84, 5389
5 , 84, 26643
2.5 , 84, 12145
1.5 , 84, 30125
0.75 , 84, 2935
7.5 , 84, 26913
2444 , 84, 84
12 , 85, 7394
11.25 , 85, 13305
6 , 85, 8871
6 , 85, 13709
10.5 , 85, 9493
5.5 , 85, 3618
1.75 , 85, 6070
6 , 85, 31594
11.75 , 85, 3812
11.25 , 85, 15799
5.75 , 85, 8083
0.75 , 85, 29875
2512.5 , 85, 85
12 , 86, 25314
2436 , 86, 86
0.25 , 87, 24471
8.5 , 87, 22512
7.5 , 87, 28061
2440.25 , 87, 87
6.75 , 88, 6129
3 , 88, 12983
5.75 , 88, 4225
7 , 88, 5249
10.75 , 88, 14391
11.5 , 88, 17268
8.5 , 88, 29054
9.5 , 88, 21597
7.5 , 88, 4000
2494.25 , 88, 88
11.25 , 89, 3598
11 , 89, 12836
12.25 , 89, 16212
6 , 89, 27226
2.75 , 89, 12585
4.5 , 89, 24372
1.25 , 89, 2346
10.25 , 89, 25431
0.25 , 89, 12363
2483.5 , 89, 89
4.25 , 90, 12658
2.5 , 90, 4553
2 , 90, 17103
1.5 , 90, 18016
6.25 , 90, 29736
2440.5 , 90, 90
10.75 , 91, 32703
4.75 , 91, 27835
2439.5 , 91, 91
5.75 , 92, 18489
6.5 , 92, 31648
11 , 92, 27325
2 , 92, 24411
10 , 92, 5896
3.75 , 92, 11182
6.75 , 92, 5657
4.5 , 92, 16817
8.25 , 92, 9579
5 , 92, 1676
7.75 , 92, 25099
3.75 , 92, 31731
2499 , 92, 92
6.75 , 93, 30130
4.25 , 93, 16712
4.5 , 93, 28415
4.25 , 93, 12745
11.5 , 93, 6079
11.5 , 93, 8013
2466.75 , 93, 93
7.5 , 94, 22289
11 , 94, 25986
9 , 94, 32457
1.25 , 94, 17018
2.5 , 94, 2067
10.5 , 94, 6246
9.75 , 94, 857
4 , 94, 31905
10.25 , 94, 16230
2489.75 , 94, 94
2.25 , 95, 14320
3.25 , 95, 27595
1.5 , 95, 7176
8.75 , 95, 14977
10.5 , 95, 21072
7 , 95, 17617
8.5 , 95, 2025
6.75 , 95, 14193
10.5 , 95, 6892
8.25 , 95, 2544
2.75 , 95, 11506
2494 , 95, 95
1.25 , 96, 17747
1.5 , 96, 16090
9.5 , 96, 7681
11.25 , 96, 14790
6.25 , 96, 25820
9 , 96, 2407
2462.75 , 96, 96
5.25 , 97, 5041
8.5 , 97, 11131
7.5 , 97, 30930
10.75 , 97, 22675
11.75 , 97, 17921
8.75 , 97, 10778
7.5 , 97, 23328
7.25 , 97, 10884
8.25 , 97, 22764
0.5 , 97, 21059
1 , 97, 9211
2501 , 97, 97
10.5 , 98, 15088
4.75 , 98, 7493
11.75 , 98, 26705
1.5 , 98, 23258
5 , 98, 13865
2.5 , 98, 21694
8.25 , 98, 2992
10.75 , 98, 21496
9.75 , 98, 25408
7 , 98, 22502
2495.75 , 98, 98
7.5 , 99, 31313
8.5 , 99, 26067
11.25 , 99, 15783
2451.25 , 99, 99
11.75 , 100, 30411
6.25 , 100, 17866
9 , 100, 30638
10.5 , 100, 30647
2.25 , 100, 3972
7.75 , 100, 7637
4.25 , 100, 8208
7 , 100, 3370
2482.75 , 100, 100
6.25 , 101, 13480
12.25 , 101, 10959
2.25 , 101, 21316
10 , 101, 26017
11.75 , 101, 25556
1 , 101, 30778
1.25 , 101, 8663
4.75 , 101, 1824
2473.5 , 101, 101
12 , 102, 19497
5.75 , 102, 28475
7.25 , 102, 1820
2449 , 102, 102
1.75 , 103, 22669
2 , 103, 9419
11.25 , 103, 24861
2 , 103, 18347
8 , 103, 29748
8.5 , 103, 4963
6.5 , 103, 8652
9.75 , 103, 24542
5 , 103, 2630
3.75 , 103, 8862
11.25 , 103, 12891
2493.75 , 103, 103
2.75 , 104, 595
2426.75 , 104, 104
5.25 , 105, 21333
4 , 105, 18604
10.25 , 105, 31615
0.75 , 105, 9837
4.5 , 105, 4826
6.75 , 105, 32194
12.25 , 105, 6161
3.5 , 105, 9938
10.75 , 105, 10671
4.25 , 105, 25240
1 , 105, 12176
12.25 , 105, 28654
2499.5 , 105, 105
7.75 , 106, 14485
3.75 , 106, 30443
8 , 106, 30764
8.25 , 106, 5952
4.5 , 106, 13485
5.5 , 106, 32682
7 , 106, 30819
1 , 106, 20930
10 , 106, 12947
2479.75 , 106, 106
11 , 107, 22685
2.5 , 107, 30118
10 , 107, 7550
8.25 , 107, 5511
6.5 , 107, 6484
8 , 107, 1357
6 , 107, 8067
0.5 , 107, 14362
2476.75 , 107, 107
6.5 , 108, 26087
11 , 108, 2370
5.25 , 108, 19990
0.25 , 108, 28592
12 , 108, 21478
11 , 108, 134
6.75 , 108, 17712
7.25 , 108, 1284
2484 , 108, 108
11.25 , 109, 9939
2435.25 , 109, 109
5.5 , 110, 10155
3.75 , 110, 27387
1.75 , 110, 31906
8.5 , 110, 23715
9.25 , 110, 26968
11.5 , 110, 25688
4 , 110, 12139
8.25 , 110, 2624
0.25 , 110, 7881
6 , 110, 22876
2 , 110, 13077
2484.75 , 110, 110
1.5 , 111, 2058
9.5 , 111, 8268
2 , 111, 2510
2.75 , 111, 4776
7.75 , 111, 28241
4 , 111, 9668
4.5 , 111, 12714
3.25 , 111, 22274
2459.25 , 111, 111
11.25 , 112, 25053
6.75 , 112, 30506
9.5 , 112, 15777
11.25 , 112, 24403
9.25 , 112, 12391
3.75 , 112, 27911
8.75 , 112, 20375
6.5 , 112, 2466
2491 , 112, 112
5.25 , 113, 15645
8.5 , 113, 16635
4 , 113, 4900
1.25 , 113, 11078
9.5 , 113, 15649
2452.5 , 113, 113
6.75 , 114, 11833
2.25 , 114, 25108
2433 , 114, 114
1.5 , 115, 22894
0.5 , 115, 17419
3.75 , 115, 25097
6.75 , 115, 14567
5 , 115, 410
6.5 , 115, 8290
1.5 , 115, 15429
2449.5 , 115, 115
8.75 , 116, 31569
6.25 , 116, 21024
4 , 116, 2087
5.25 , 116, 24540
8.25 , 116, 2235
10.25 , 116, 29352
2466.75 , 116, 116
11.5 , 117, 5451
11.5 , 117, 76
8.5 , 117, 11759
11.75 , 117, 10167
2.25 , 117, 15285
10 , 117, 13229
3.75 , 117, 11361
6 , 117, 29724
10.25 , 117, 4732
6.5 , 117, 27615
2506 , 117, 117
3.25 , 118, 17625
3.5 , 118, 20114
8.25 , 118, 27407
9.75 , 118, 4261
11.5 , 118, 11820
6 , 118, 15792
2466.25 , 118, 118
2.75 , 119, 25000
10.25 , 119, 2310
6 , 119, 14488
0.75 , 119, 19597
5 , 119, 23332
4 , 119, 27085
2452.75 , 119, 119
2.25 , 120, 28731
10 , 120, 16710
10 , 120, 28550
3 , 120, 13319
11 , 120, 20378
10.5 , 120, 25468
8.75 , 120, 25713
3 , 120, 9096
10.25 , 120, 539
11.25 , 120, 21203
5.25 , 120, 14257
8.75 , 120, 3430
2518 , 120, 120
4.75 , 121, 13963
2428.75 , 121, 121
3.5 , 122, 28021
2427.5 , 122, 122
8.75 , 123, 14770
0.25 , 123, 20091
11.25 , 123, 408
7 , 123, 18061
10.25 , 123, 14343
7.75 , 123, 18919
2.25 , 123, 20568
7 , 123, 11468
3.5 , 123, 14309
4.5 , 123, 30605
2486.5 , 123, 123
10.25 , 124, 27329
0.25 , 124, 16615
5 , 124, 16550
0.75 , 124, 657
5 , 124, 1582
1 , 124, 7190
9.5 , 124, 13894
7.5 , 124, 30689
9 , 124, 26592
5.5 , 124, 1686
12 , 124, 17385
4.5 , 124, 1193
2494.25 , 124, 124
8 , 125, 6011
7.75 , 125, 15913
12.25 , 125, 22099
2.5 , 125, 17628
2454.5 , 125, 125
3.25 , 126, 8581
3.25 , 126, 19601
10.25 , 126, 9838
0.75 , 126, 8626
2.25 , 126, 27115
4.75 , 126, 28185
9.5 , 126, 21448
7.5 , 126, 16420
2465.5 , 126, 126
0.25 , 127, 3708
12.25 , 127, 2060
10 , 127, 3859
5.75 , 127, 32626
4.25 , 127, 22891
7.75 , 127, 12091
4 , 127, 21667
6.25 , 127, 1950
2474.5 , 127, 127
3.75 , 128, 17361
2.25 , 128, 15995
10.75 , 128, 14067
3.25 , 128, 26607
3.25 , 128, 2089
4.5 , 128, 32037
2.5 , 128, 14625
3.5 , 128, 17775
10.25 , 128, 17618
4.25 , 128, 21909
2472.25 , 128, 128
6.5 , 129, 14701
5 , 129, 6509
11.25 , 129, 11920
6.5 , 129, 7083
12 , 129, 27581
12 , 129, 32763
1 , 129, 21260
2478.25 , 129, 129
3.25 , 130, 25421
8 , 130, 25628
4.25 , 130, 5744
8.25 , 130, 27471
2447.75 , 130, 130
9.5 , 131, 26339
12.25 , 131, 14150
3 , 131, 26631
11.75 , 131, 20874
4.25 , 131, 3641
2.25 , 131, 8848
10.75 , 131, 9175
11.75 , 131, 17800
10.75 , 131, 2843
2 , 131, 2326
6.5 , 131, 14211
4.75 , 131, 10560
2513.5 , 131, 131
10 , 132, 22225
2.75 , 132, 24714
11 , 132, 2901
1.25 , 132, 5215
1.5 , 132, 7022
11.25 , 132, 8371
2461.75 , 132, 132
7.75 , 133, 14927
9.25 , 133, 1767
11 , 133, 19967
0.25 , 133, 1005
8.75 , 133, 22179
2 , 133, 26948
11.5 , 133, 31728
1 , 133, 26148
4 , 133, 12782
8.5 , 133, 3143
8 , 133, 4090
2496 , 133, 133
10.75 , 134, 1249
7.5 , 134, 7672
9.75 , 134, 21779
2452 , 134, 134
4 , 135, 14653
4.75 , 135, 27909
11.75 , 135, 15431
2444.5 , 135, 135
0.75 , 136, 11573
7 , 136, 20139
1.25 , 136, 22031
9.5 , 136, 29006
6.25 , 136, 5565
6 , 136, 6872
7.25 , 136, 10304
9.75 , 136, 30822
1.25 , 136, 15808
2473 , 136, 136
3.5 , 137, 9856
7.75 , 137, 6944
9.5 , 137, 30282
1 , 137, 18680
3 , 137, 31384
11 , 137, 13236
2459.75 , 137, 137
3.75 , 138, 11934
3 , 138, 16363
9.25 , 138, 1413
9.25 , 138, 30615
2.5 , 138, 12711
1.25 , 138, 15760
5.75 , 138, 14138
2458.75 , 138, 138
8.25 , 139, 5967
2.25 , 139, 9264
9 , 139, 17400
6.75 , 139, 32603
9.5 , 139, 17560
2.25 , 139, 13013
2462 , 139, 139
9 , 140, 14762
10.5 , 140, 30111
10.25 , 140, 14817
3.75 , 140, 30856
10.25 , 140, 1569
10.75 , 140, 23121
3.5 , 140, 16078
9 , 140, 9998
8.25 , 140, 32330
10.25 , 140, 26319
6.75 , 140, 31929
2516.25 , 140, 140
4.25 , 141, 32640
8.75 , 141, 8456
6.5 , 141, 28174
7 , 141, 9005
7.75 , 141, 6860
0.5 , 141, 9136
2458.75 , 141, 141
3.75 , 142, 19732
2427.75 , 142, 142
8.25 , 143, 23658
8 , 143, 561
8 , 143, 20109
2448.25 , 143, 143
8 , 144, 3334
7.5 , 144, 20362
2439.5 , 144, 144
9 , 145, 18873
9.5 , 145, 10670
3 , 145, 14485
11.5 , 145, 9416
2.75 , 145, 10743
5.75 , 145, 28487
2465.5 , 145, 145
2.75 , 146, 29657
7.75 , 146, 25622
2434.5 , 146, 146
2.25 , 147, 18087
0.5 , 147, 9747
12.25 , 147, 17487
5.5 , 147, 4035
8.75 , 147, 3480
4.25 , 147, 19268
2457.5 , 147, 147
11 , 148, 14772
2435 , 148, 148
4 , 149, 9859
7 , 149, 27672
8.75 , 149, 30639
7.75 , 149, 31883
1.5 , 149, 9709
3.25 , 149, 25981
4.25 , 149, 10829
0.25 , 149, 27803
2460.75 , 149, 149
1.25 , 150, 7420
12 , 150, 14752
2.5 , 150, 8892
3.75 , 150, 20334
12.25 , 150, 20114
2.25 , 150, 7005
2458 , 150, 150
11.25 , 151, 19390
4.25 , 151, 3795
10 , 151, 25584
4 , 151, 30485
12 , 151, 13753
1.25 , 151, 1884
9.5 , 151, 12096
3.5 , 151, 18732
1.25 , 151, 8502
2481 , 151, 151
8.75 , 152, 26337
0.75 , 152, 32268
0.75 , 152, 1163
12.25 , 152, 2774
1.75 , 152, 24960
8.5 , 152, 11124
8.5 , 152, 12639
6.25 , 152, 26638
3 , 152, 10155
6.25 , 152, 19874
9.75 , 152, 9966
2490.5 , 152, 152
2 , 153, 11686
12 , 153, 15349
3 , 153, 10222
8.25 , 153, 5844
2449.25 , 153, 153
10 , 154, 3023
0.75 , 154, 5418
2434.75 , 154, 154
12 , 155, 21637
11.25 , 155, 16806
8.5 , 155, 17618
8.75 , 155, 27850
2.75 , 155, 26088
8.75 , 155, 17135
3.25 , 155, 28041
5 , 155, 906
5.25 , 155, 20333
5.75 , 155, 15789
10.25 , 155, 32228
4 , 155, 13777
2509.5 , 155, 155
6 , 156, 7612
8.25 , 156, 22738
1.75 , 156, 12645
10.25 , 156, 24635
2450.25 , 156, 156
8.75 , 157, 32595
2432.75 , 157, 157
6.5 , 158, 3012
7 , 158, 14244
8 , 158, 5145
7 , 158, 7427
12.25 , 158, 15069
7 , 158, 13516
11 , 158, 7151
5.5 , 158, 17008
11 , 158, 9196
2.5 , 158, 4636
2.75 , 158, 20469
2504.5 , 158, 158
7 , 159, 22165
8.5 , 159, 15451
8.25 , 159, 9822
12 , 159, 5696
7 , 159, 6531
6.75 , 159, 8795
1 , 159, 4555
4 , 159, 14267
6 , 159, 8407
0.75 , 159, 2089
