50000
3 , 41, 7719
4.25 , 41, 23572
4.5 , 41, 32326
2478 , 41, 41
10 , 42, 5748
2434 , 42, 42
3.5 , 43, 1114
2.75 , 43, 2195
6 , 43, 783
6 , 43, 25227
8.25 , 43, 13427
6.25 , 43, 272
2 , 43, 15859
6 , 43, 12544
2.75 , 43, 12422
2467.5 , 43, 43
5.75 , 44, 20796
11.75 , 44, 22824
4.25 , 44, 18103
3.75 , 44, 30090
6 , 44, 30412
8.5 , 44, 8456
5.25 , 44, 15317
12 , 44, 3547
10.5 , 44, 2041
8.75 , 44, 24208
2500.5 , 44, 44
3.25 , 45, 10821
12.25 , 45, 13240
10 , 45, 27134
7.5 , 45, 16866
11 , 45, 27702
0.75 , 45, 966
9 , 45, 6046
4.25 , 45, 23747
5.25 , 45, 27291
12 , 45, 16268
6 , 45, 30620
2505.25 , 45, 45
6.75 , 46, 11550
0.5 , 46, 31658
9.75 , 46, 8181
2.75 , 46, 17217
7.25 , 46, 14207
9.75 , 46, 20830
9.75 , 46, 14289
4 , 46, 31961
12.25 , 46, 12697
6 , 46, 30709
8.75 , 46, 26195
0.25 , 46, 30262
2501.75 , 46, 46
3.25 , 47, 15552
8.5 , 47, 25714
8.75 , 47, 22932
2 , 47, 26411
6 , 47, 12399
6.75 , 47, 4892
7.75 , 47, 8463
9.5 , 47, 19411
10.5 , 47, 28228
5.25 , 47, 20119
4 , 47, 22877
11.25 , 47, 7994
2507.5 , 47, 47
0.75 , 48, 4804
10 , 48, 7722
9.5 , 48, 5900
2444.25 , 48, 48
0.75 , 49, 2616
10.25 , 49, 26147
3 , 49, 599
10.5 , 49, 13105
6.5 , 49, 21664
7.75 , 49, 19395
0.25 , 49, 16026
10.75 , 49, 31273
12.25 , 49, 697
4.75 , 49, 26396
1.75 , 49, 30500
2492.5 , 49, 49
12 , 50, 16037
2 , 50, 29115
4.5 , 50, 7226
3 , 50, 13657
6.25 , 50, 553
6.25 , 50, 17494
7.25 , 50, 24634
2465.25 , 50, 50
8 , 51, 15441
2.25 , 51, 28047
2434.25 , 51, 51
7 , 52, 7980
0.25 , 52, 22992
5 , 52, 11607
2436.25 , 52, 52
8 , 53, 6533
3.25 , 53, 13650
8.25 , 53, 20931
9 , 53, 31853
11 , 53, 9995
2463.5 , 53, 53
2 , 54, 9427
1.75 , 54, 29551
2427.75 , 54, 54
12 , 55, 13510
0.75 , 55, 10230
1.5 , 55, 9004
4 , 55, 23874
3.25 , 55, 3403
9.25 , 55, 22384
1.5 , 55, 31185
9 , 55, 320
10.75 , 55, 19735
6 , 55, 8822
9.25 , 55, 21158
0.5 , 55, 21888
2491.75 , 55, 55
0.75 , 56, 32763
10.5 , 56, 88
11 , 56, 21639
8.75 , 56, 21676
2455 , 56, 56
7.75 , 57, 31482
8.25 , 57, 6973
7.25 , 57, 4033
7.75 , 57, 20101
8 , 57, 12493
5 , 57, 18588
0.75 , 57, 14999
5.5 , 57, 2140
1.5 , 57, 22113
12.25 , 57, 20932
4.75 , 57, 15806
8.75 , 57, 11674
2501.5 , 57, 57
9 , 58, 22356
4.75 , 58, 3156
5.5 , 58, 4321
12 , 58, 4153
3.75 , 58, 6780
10.25 , 58, 17092
9.75 , 58, 26398
5.75 , 58, 14665
6.5 , 58, 5728
11 , 58, 27866
6 , 58, 11142
2508.25 , 58, 58
3.5 , 59, 18796
7.5 , 59, 13757
8.25 , 59, 14390
3 , 59, 19873
0.75 , 59, 10586
11 , 59, 3074
3 , 59, 24775
2461 , 59, 59
2.5 , 60, 24040
10.75 , 60, 2654
10.75 , 60, 22996
2448 , 60, 60
0.75 , 61, 22868
1.25 , 61, 23418
9.75 , 61, 27938
5.25 , 61, 11549
11.5 , 61, 30461
6.75 , 61, 20232
8.5 , 61, 10336
11.25 , 61, 24966
2479 , 61, 61
11.75 , 62, 20995
12.25 , 62, 23090
2448 , 62, 62
5.5 , 63, 11907
9.25 , 63, 8624
9.75 , 63, 3510
5 , 63, 14746
0.75 , 63, 19004
11.25 , 63, 32445
8.5 , 63, 15702
2.5 , 63, 23430
2476.5 , 63, 63
3.75 , 64, 9467
11.25 , 64, 32439
6 , 64, 12329
2.75 , 64, 27230
1.25 , 64, 9594
4.5 , 64, 28424
2453.5 , 64, 64
5.25 , 65, 22519
5.25 , 65, 26418
2434.5 , 65, 65
3 , 66, 14203
6.5 , 66, 24114
4.75 , 66, 32286
1 , 66, 12175
9.75 , 66, 22056
9.75 , 66, 25262
2.5 , 66, 23599
4.25 , 66, 13168
5.75 , 66, 15051
3.5 , 66, 11735
2474.75 , 66, 66
1.25 , 67, 20380
10.75 , 67, 6947
0.5 , 67, 8591
7.25 , 67, 19002
2.75 , 67, 3166
8.75 , 67, 14157
2455.25 , 67, 67
5 , 68, 17750
5 , 68, 22201
1.25 , 68, 7517
5.75 , 68, 1835
8.5 , 68, 9267
11 , 68, 28424
7.5 , 68, 4344
9.75 , 68, 18700
4.75 , 68, 5103
11.5 , 68, 25649
0.5 , 68, 30081
2494.5 , 68, 68
4.75 , 69, 23250
3.25 , 69, 9861
5.5 , 69, 17680
5 , 69, 9662
11.25 , 69, 27253
4.25 , 69, 24229
10.25 , 69, 14039
7.25 , 69, 25961
11.75 , 69, 30335
7.75 , 69, 13365
3 , 69, 7563
2498 , 69, 69
1.25 , 70, 19889
1.25 , 70, 7825
11.5 , 70, 26827
0.75 , 70, 10827
9.25 , 70, 28394
5.75 , 70, 19091
2453.75 , 70, 70
4 , 71, 21173
4 , 71, 5421
3 , 71, 25429
2435 , 71, 71
11.5 , 72, 12928
9.25 , 72, 9589
5 , 72, 11943
1.25 , 72, 31032
6.25 , 72, 30476
2.75 , 72, 9330
2.75 , 72, 22072
7.75 , 72, 19737
2470.5 , 72, 72
4 , 73, 25065
2 , 73, 30710
11.25 , 73, 3941
1 , 73, 24480
7.5 , 73, 25103
2.5 , 73, 14251
2.5 , 73, 26680
11.25 , 73, 12317
4.25 , 73, 31287
4.25 , 73, 19745
5.5 , 73, 28604
8.5 , 73, 26368
2488.5 , 73, 73
11.75 , 74, 16225
7.25 , 74, 26188
8 , 74, 15490
2451 , 74, 74
0.25 , 75, 4191
7.25 , 75, 26447
6.75 , 75, 30724
8.25 , 75, 799
2446.5 , 75, 75
7.75 , 76, 26227
1 , 76, 26376
9.75 , 76, 20611
3 , 76, 15532
1.25 , 76, 11291
2446.75 , 76, 76
0.5 , 77, 8533
9.75 , 77, 14825
10 , 77, 23877
11 , 77, 5975
2455.25 , 77, 77
2 , 78, 9543
9.25 , 78, 11451
7.25 , 78, 6794
9.5 , 78, 19406
6.5 , 78, 31919
2458.5 , 78, 78
2.5 , 79, 4704
4.5 , 79, 16929
1.75 , 79, 25930
2432.75 , 79, 79
11.75 , 80, 2725
10.25 , 80, 6051
6.25 , 80, 8242
7 , 80, 4663
0.5 , 80, 31234
12.25 , 80, 3892
3 , 80, 30185
6 , 80, 15911
10.5 , 80, 15334
8.5 , 80, 25639
2 , 80, 32760
2502 , 80, 80
10.5 , 81, 19536
8.5 , 81, 5682
2443 , 81, 81
7 , 82, 7284
0.75 , 82, 3346
5.5 , 82, 25100
12.25 , 82, 16911
1.5 , 82, 27509
10.25 , 82, 9329
3.75 , 82, 16729
10.25 , 82, 6757
2.5 , 82, 21611
5.5 , 82, 15441
2.75 , 82, 13143
2.25 , 82, 23141
2488.25 , 82, 82
10.75 , 83, 23800
7.25 , 83, 115
11.25 , 83, 716
9.75 , 83, 27648
7.5 , 83, 20390
6.5 , 83, 10395
2.25 , 83, 1699
2479.25 , 83, 83
4.75 , 84, 18029
12 , 84, 3679
4.75 , 84, 24338
6.25 , 84, 15465
3.25 , 84, 23719
5.75 , 84, 29940
2460.75 , 84, 84
7.25 , 85, 14116
12.25 , 85, 29391
8 , 85, 7148
4.75 , 85, 19351
0.25 , 85, 13219
1 , 85, 1067
6.25 , 85, 31296
10.5 , 85, 18784
7.5 , 85, 23907
11.25 , 85, 8438
8.75 , 85, 5352
1.25 , 85, 9931
2503 , 85, 85
6.25 , 86, 27068
2430.25 , 86, 86
3.75 , 87, 10831
7.75 , 87, 24303
6.25 , 87, 16440
2441.75 , 87, 87
6.75 , 88, 28939
11.75 , 88, 7287
7.75 , 88, 24485
6.5 , 88, 18538
2 , 88, 13617
9.5 , 88, 2387
4.25 , 88, 283
0.75 , 88, 2825
6.5 , 88, 30739
2479.75 , 88, 88
4.5 , 89, 8941
3 , 89, 28328
0.75 , 89, 16160
1.75 , 89, 25112
8 , 89, 22003
2.25 , 89, 870
5.75 , 89, 27039
2.25 , 89, 30894
6.25 , 89, 29751
2458.5 , 89, 89
7.75 , 90, 18614
5.75 , 90, 20442
0.25 , 90, 9413
7 , 90, 28461
5.5 , 90, 1208
2450.25 , 90, 90
3 , 91, 31240
11.25 , 91, 18770
2438.25 , 91, 91
11 , 92, 8816
9.5 , 92, 22740
4.75 , 92, 17862
0.5 , 92, 27085
1.5 , 92, 11837
8.5 , 92, 28724
5.75 , 92, 2194
7.25 , 92, 24756
3.5 , 92, 25079
7.25 , 92, 15943
3.75 , 92, 16976
0.5 , 92, 9734
2487.75 , 92, 92
12 , 93, 13985
9.5 , 93, 19776
7.75 , 93, 24519
5.25 , 93, 9673
1 , 93, 22887
3.25 , 93, 7316
2462.75 , 93, 93
4 , 94, 3365
2.5 , 94, 5359
10.5 , 94, 27230
4.5 , 94, 32411
3.25 , 94, 19787
6.5 , 94, 11489
9.25 , 94, 12838
5.25 , 94, 6416
0.25 , 94, 24733
2470 , 94, 94
9 , 95, 1176
2.75 , 95, 26330
4 , 95, 27053
6.75 , 95, 26143
0.25 , 95, 9658
8 , 95, 18194
12.25 , 95, 19365
6.5 , 95, 16869
2.5 , 95, 21604
4.75 , 95, 3954
11.5 , 95, 30903
2492.25 , 95, 95
10 , 96, 12427
5.5 , 96, 21271
2.5 , 96, 16267
9.75 , 96, 24041
6.75 , 96, 49
10.5 , 96, 8696
2469 , 96, 96
11.75 , 97, 8623
4.5 , 97, 10530
0.75 , 97, 26365
10 , 97, 2386
1.25 , 97, 10611
3.5 , 97, 7086
11 , 97, 27031
9 , 97, 13329
8 , 97, 25140
4.75 , 97, 27835
12 , 97, 20908
2500.5 , 97, 97
10.5 , 98, 23111
11.75 , 98, 28046
5 , 98, 15326
6.5 , 98, 13419
9.5 , 98, 31659
8 , 98, 4582
12 , 98, 5006
10.75 , 98, 2315
11.75 , 98, 10773
7.5 , 98, 22754
2517.25 , 98, 98
2.25 , 99, 31656
4.5 , 99, 20291
7.25 , 99, 25603
2438 , 99, 99
8.25 , 100, 15851
12 , 100, 7146
5.25 , 100, 17872
2.75 , 100, 32535
2.25 , 100, 27826
11 , 100, 28280
3.75 , 100, 12531
1.25 , 100, 32106
2470.5 , 100, 100
2 , 101, 14649
0.5 , 101, 24944
7 , 101, 26516
5.5 , 101, 12038
2.25 , 101, 27155
3.25 , 101, 20601
8.5 , 101, 774
7 , 101, 19774
2460 , 101, 101
3 , 102, 15664
5.75 , 102, 2776
4 , 102, 21452
2436.75 , 102, 102
5 , 103, 5373
1.5 , 103, 18974
8 , 103, 11632
6.5 , 103, 19366
12.25 , 103, 14109
9.25 , 103, 13036
1.5 , 103, 18261
3.25 , 103, 28351
9.25 , 103, 18308
4.75 , 103, 22799
7.75 , 103, 12071
2493 , 103, 103
4.5 , 104, 25690
2428.5 , 104, 104
2.25 , 105, 15583
5.25 , 105, 15720
8.25 , 105, 17859
7 , 105, 13624
4.5 , 105, 3835
7 , 105, 1850
8.25 , 105, 25995
6.5 , 105, 20415
6.25 , 105, 26732
6.75 , 105, 18093
8.25 , 105, 14561
5.25 , 105, 4727
2499.5 , 105, 105
3.75 , 106, 1288
3.5 , 106, 18252
4.5 , 106, 8367
4.75 , 106, 26255
7.25 , 106, 8298
6.5 , 106, 29320
11 , 106, 10978
0.75 , 106, 27225
3.25 , 106, 29808
2469.25 , 106, 106
11 , 107, 16947
3.25 , 107, 6379
1.5 , 107, 11209
9 , 107, 18366
2 , 107, 17157
3.75 , 107, 30269
7.5 , 107, 29434
3.75 , 107, 3129
2465.75 , 107, 107
3 , 108, 10011
0.75 , 108, 16081
3.25 , 108, 7338
2.75 , 108, 3468
1.5 , 108, 26739
10.25 , 108, 1848
2.25 , 108, 28792
12 , 108, 7501
2459.75 , 108, 108
0.25 , 109, 12716
2424.25 , 109, 109
5.5 , 110, 32583
6 , 110, 1200
6 , 110, 28254
11.25 , 110, 28945
3 , 110, 20526
9 , 110, 14335
8 , 110, 4866
3 , 110, 31405
6.75 , 110, 10065
9.75 , 110, 8187
10.5 , 110, 12937
2502.75 , 110, 110
10.5 , 111, 15699
9.75 , 111, 24332
1 , 111, 1744
3.25 , 111, 28024
7.5 , 111, 2726
0.5 , 111, 27436
12.25 , 111, 15294
2.75 , 111, 12808
2471.5 , 111, 111
9.75 , 112, 4000
2.75 , 112, 5491
3.5 , 112, 13206
10 , 112, 24739
10 , 112, 7438
10.5 , 112, 2585
5 , 112, 31041
7.5 , 112, 16490
2483 , 112, 112
11.75 , 113, 16402
5.25 , 113, 13381
7 , 113, 28217
8 , 113, 17330
1.5 , 113, 10912
2457.5 , 113, 113
8.75 , 114, 27288
5.5 , 114, 23309
2438.25 , 114, 114
0.5 , 115, 7298
8.75 , 115, 27650
7 , 115, 27554
7.25 , 115, 20450
0.5 , 115, 8471
12 , 115, 31060
6.25 , 115, 10859
2466.25 , 115, 115
11.25 , 116, 21740
10.25 , 116, 96
3.75 , 116, 1545
2 , 116, 27372
9.25 , 116, 27385
6.25 , 116, 18050
2466.75 , 116, 116
2.75 , 117, 11364
6.75 , 117, 11923
7.25 , 117, 23527
7.25 , 117, 25197
2.75 , 117, 15080
4.25 , 117, 30497
9.25 , 117, 15577
8.25 , 117, 25119
6.25 , 117, 8825
9.25 , 117, 4658
2488 , 117, 117
7 , 118, 26901
8 , 118, 18477
8 , 118, 31283
1 , 118, 27868
12.25 , 118, 20771
10.5 , 118, 827
2470.75 , 118, 118
10 , 119, 7895
10 , 119, 2790
11.5 , 119, 24565
12 , 119, 26321
9.5 , 119, 6441
11 , 119, 7225
2488 , 119, 119
2.5 , 120, 11712
9.25 , 120, 32218
11.25 , 120, 1139
3 , 120, 5987
2.75 , 120, 28288
0.5 , 120, 27943
0.5 , 120, 1280
10.25 , 120, 25621
2.75 , 120, 28788
6.5 , 120, 26090
0.25 , 120, 20129
2.25 , 120, 5541
2475.75 , 120, 120
9.25 , 121, 10910
2433.25 , 121, 121
8.25 , 122, 10299
2432.25 , 122, 122
10.75 , 123, 15147
12.25 , 123, 13709
12.25 , 123, 23364
10.75 , 123, 5527
12.25 , 123, 28918
1.5 , 123, 7658
5.5 , 123, 13938
1 , 123, 21340
8.25 , 123, 6496
2 , 123, 25598
2500.5 , 123, 123
2.75 , 124, 9333
4.25 , 124, 32078
11.75 , 124, 10056
1 , 124, 21166
5.5 , 124, 4193
5 , 124, 26645
8.5 , 124, 11667
8.75 , 124, 29957
4.25 , 124, 18061
1.5 , 124, 29629
5.5 , 124, 17835
0.5 , 124, 12463
2483.25 , 124, 124
10.25 , 125, 25362
8.75 , 125, 28212
5 , 125, 1531
10.25 , 125, 28799
2458.25 , 125, 125
5.75 , 126, 20559
10 , 126, 1487
6.75 , 126, 2165
0.75 , 126, 24297
7.25 , 126, 21863
3 , 126, 19398
3 , 126, 268
5.25 , 126, 12425
2465.75 , 126, 126
4.5 , 127, 13506
6 , 127, 18100
12 , 127, 25657
11.25 , 127, 32410
5.5 , 127, 23176
12 , 127, 5400
3.75 , 127, 7546
1.25 , 127, 12672
2480.25 , 127, 127
2 , 128, 6953
0.5 , 128, 8150
8.25 , 128, 21967
8.25 , 128, 31551
8.5 , 128, 472
9.25 , 128, 23734
2.25 , 128, 19004
8.5 , 128, 25089
5.5 , 128, 12043
1.25 , 128, 8419
2478.25 , 128, 128
9.25 , 129, 12874
10.5 , 129, 23188
5 , 129, 18173
6.75 , 129, 878
0.5 , 129, 13957
10.25 , 129, 29417
7.75 , 129, 28716
2474 , 129, 129
11.75 , 130, 20425
5.25 , 130, 30463
7 , 130, 3222
1 , 130, 25052
2449 , 130, 130
11.75 , 131, 2125
8.25 , 131, 8651
7.5 , 131, 10069
1 , 131, 657
1.25 , 131, 30900
11.25 , 131, 6531
10.75 , 131, 15235
6.5 , 131, 5785
0.25 , 131, 22687
5.5 , 131, 11203
9.25 , 131, 9378
11 , 131, 32384
2508.25 , 131, 131
1.75 , 132, 32274
11 , 132, 18622
7 , 132, 16524
8.25 , 132, 13664
7.25 , 132, 20087
3.5 , 132, 14761
2462.75 , 132, 132
1.25 , 133, 25926
2 , 133, 12807
8 , 133, 9585
8.5 , 133, 10326
10.25 , 133, 31323
4.75 , 133, 2727
3.5 , 133, 10033
4.25 , 133, 16192
9.25 , 133, 6933
4.5 , 133, 14820
9.25 , 133, 20604
2489.5 , 133, 133
11.25 , 134, 30292
11.25 , 134, 15316
12 , 134, 31765
2458.5 , 134, 134
8.75 , 135, 29353
10 , 135, 6449
8.5 , 135, 15860
2451.25 , 135, 135
10 , 136, 28377
10.25 , 136, 28179
8.75 , 136, 7140
0.5 , 136, 27620
9.75 , 136, 10548
3.75 , 136, 10618
12 , 136, 19621
2 , 136, 22456
4 , 136, 27458
2485 , 136, 136
7.5 , 137, 6687
5.75 , 137, 3001
5.5 , 137, 11493
5.5 , 137, 19724
5.75 , 137, 12615
1.5 , 137, 13706
2455.5 , 137, 137
7.25 , 138, 5152
1.5 , 138, 28158
11.75 , 138, 17081
4.5 , 138, 15654
9.5 , 138, 8675
8.5 , 138, 22374
3.75 , 138, 31555
2470.75 , 138, 138
3 , 139, 22206
11 , 139, 21742
6.75 , 139, 28410
9 , 139, 26422
0.25 , 139, 12840
9 , 139, 9411
2463 , 139, 139
6 , 140, 31055
9 , 140, 2277
3.25 , 140, 17758
12.25 , 140, 8232
2.25 , 140, 11363
6.25 , 140, 32553
10.25 , 140, 9981
8 , 140, 7081
4.75 , 140, 21012
1.25 , 140, 15328
7.75 , 140, 30919
2495 , 140, 140
9.5 , 141, 28691
10 , 141, 31398
2 , 141, 19049
4.75 , 141, 25122
5.25 , 141, 18683
12 , 141, 16193
2467.5 , 141, 141
1.75 , 142, 9770
2425.75 , 142, 142
6.5 , 143, 6807
4 , 143, 821
6.75 , 143, 5233
2441.25 , 143, 143
4.25 , 144, 8459
7 , 144, 1107
2435.25 , 144, 144
10.25 , 145, 7005
7 , 145, 11429
8.75 , 145, 23032
8.75 , 145, 22185
10.5 , 145, 11346
6 , 145, 27312
2475.25 , 145, 145
1.75 , 146, 17250
12.25 , 146, 22670
2438 , 146, 146
7.5 , 147, 32181
5.25 , 147, 25675
7.5 , 147, 14783
8.75 , 147, 9625
3.75 , 147, 28017
10 , 147, 24752
2466.75 , 147, 147
2 , 148, 11865
2426 , 148, 148
7.75 , 149, 4044
6 , 149, 19912
10.75 , 149, 32384
8.25 , 149, 19829
2.5 , 149, 25324
9.75 , 149, 28726
9.75 , 149, 20265
2.75 , 149, 22142
2481.5 , 149, 149
10.25 , 150, 20968
4.75 , 150, 17443
3.25 , 150, 2645
11.25 , 150, 29541
2 , 150, 13122
7.75 , 150, 6445
2463.25 , 150, 150
0.75 , 151, 27009
7.5 , 151, 32402
0.25 , 151, 12689
1 , 151, 21409
4.5 , 151, 126
2.25 , 151, 8030
0.5 , 151, 19458
2 , 151, 28934
7.75 , 151, 26096
2450.5 , 151, 151
5.75 , 152, 13975
6.25 , 152, 9938
8 , 152, 23698
6.75 , 152, 11217
6.25 , 152, 6912
5.5 , 152, 11222
3.25 , 152, 5043
1.5 , 152, 10223
12 , 152, 9678
11.25 , 152, 31476
9 , 152, 6792
2499.5 , 152, 152
8.75 , 153, 3178
5.25 , 153, 3884
4.75 , 153, 17200
8.5 , 153, 3340
2451.25 , 153, 153
8.75 , 154, 27007
10 , 154, 24461
2442.75 , 154, 154
1.25 , 155, 25733
11 , 155, 8193
7 , 155, 23787
6 , 155, 30593
3.25 , 155, 22711
5 , 155, 20837
6.5 , 155, 6934
7.25 , 155, 23357
4 , 155, 19458
2.75 , 155, 22541
7 , 155, 16616
1.25 , 155, 805
2486.25 , 155, 155
9.25 , 156, 17625
9 , 156, 26824
4.25 , 156, 29672
0.25 , 156, 8246
2446.75 , 156, 156
9.5 , 157, 3817
2433.5 , 157, 157
11.25 , 158, 23946
7 , 158, 15481
11.5 , 158, 23267
3.75 , 158, 23359
11 , 158, 23746
7.25 , 158, 18801
3.25 , 158, 21939
4.5 , 158, 17817
9.75 , 158, 27952
6.5 , 158, 19609
5.75 , 158, 28098
2505.5 , 158, 158
11 , 159, 6380
12.25 , 159, 24169
9.5 , 159, 10032
4.25 , 159, 19262
10.25 , 159, 25569
10.25 , 159, 343
2.5 , 159, 26216
